run_slug,arm,repeat,kind,log_line,wall_clock_s,ros_clock_s,feature_timestamp_ns,before_accept,value_json,scale,gravity,normal_spectrum,source,run_dir
a02_0_900,B,1,alignment_reject,54,1788795360.475540648,1542828794.436568882,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat1
a02_0_900,B,1,low_excitation_warning,55,1788795360.478056275,1542828794.436568882,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat1
a02_0_900,B,1,low_excitation_warning,56,1788795360.692714950,1542828794.647862744,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat1
a02_0_900,B,1,gyro_bias_delta,31,1788795360.753469732,1542828794.708248706,Unknown,True,"[0.00975288, -0.00216599, -0.00693423]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat1
a02_0_900,B,1,alignment_reject,57,1788795360.756538376,1542828794.718305692,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat1
a02_0_900,B,1,low_excitation_warning,58,1788795360.759140985,1542828794.718305692,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat1
a02_0_900,B,1,gyro_bias_delta,32,1788795360.807836939,1542828794.768609726,Unknown,True,"[0.0104195, -0.00333147, 0.00119447]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat1
a02_0_900,B,1,accepted,59,1788795360.845173848,1542828794.808850353,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat1
a02_0_900,B,2,low_excitation_warning,33,1788795424.403939633,1542828792.786170687,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,relative_pose_reject,34,1788795424.404361435,1542828792.786170687,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,35,1788795424.504251677,1542828792.886789749,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,relative_pose_reject,36,1788795424.504571146,1542828792.886789749,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,37,1788795424.704147463,1542828793.077947834,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,relative_pose_reject,38,1788795424.704642767,1542828793.077947834,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,39,1788795424.805474896,1542828793.188645847,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,relative_pose_reject,40,1788795424.805830466,1542828793.188645847,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,41,1788795425.003046855,1542828793.379811672,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,relative_pose_reject,42,1788795425.003416986,1542828793.379811672,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,43,1788795425.103602924,1542828793.480424362,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,gyro_bias_delta,25,1788795425.175021793,1542828793.550849542,Unknown,True,"[-0.0152826, 0.0109719, -0.0458888]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,alignment_reject,44,1788795425.177279358,1542828793.560915072,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,45,1788795425.204598545,1542828793.581043543,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,gyro_bias_delta,26,1788795425.267191410,1542828793.641419262,Unknown,True,"[-0.00333285, 0.000927076, -0.00228655]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,alignment_reject,46,1788795425.269523187,1542828793.651477163,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,47,1788795425.304744172,1542828793.681664652,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,gyro_bias_delta,27,1788795425.525224377,1542828793.902930050,Unknown,True,"[0.00185304, -0.00100862, 0.000321871]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,alignment_reject,48,1788795425.527720089,1542828793.902930050,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,49,1788795425.529137960,1542828793.912992631,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,gyro_bias_delta,28,1788795425.745474296,1542828794.124245289,Unknown,True,"[0.000649379, -1.46935e-05, 0.00352482]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,alignment_reject,50,1788795425.748979756,1542828794.124245289,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,51,1788795425.755251957,1542828794.134304620,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,gyro_bias_delta,29,1788795425.973972251,1542828794.355677390,Unknown,True,"[-0.00986858, 0.00193483, 0.00165358]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,alignment_reject,52,1788795425.976699730,1542828794.355677390,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,53,1788795425.979087259,1542828794.355677390,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,gyro_bias_delta,30,1788795426.063292794,1542828794.446237818,Unknown,True,"[-0.0258971, 0.00762179, 0.00350389]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,alignment_reject,54,1788795426.066115855,1542828794.446237818,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,55,1788795426.068448052,1542828794.446237818,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,56,1788795426.280510540,1542828794.657577305,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,gyro_bias_delta,31,1788795426.340494677,1542828794.717890412,Unknown,True,"[0.00975289, -0.00216599, -0.00693423]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,alignment_reject,57,1788795426.343485563,1542828794.717890412,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,low_excitation_warning,58,1788795426.345805210,1542828794.727957502,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,gyro_bias_delta,32,1788795426.393208576,1542828794.768212691,Unknown,True,"[0.0104195, -0.00333147, 0.00119447]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,2,accepted,59,1788795426.429476780,1542828794.808416109,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat2
a02_0_900,B,3,low_excitation_warning,33,1788795489.876543149,1542828792.836628070,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,relative_pose_reject,34,1788795489.877004211,1542828792.846712556,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,35,1788795489.918832757,1542828792.887300107,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,relative_pose_reject,36,1788795489.919142235,1542828792.887300107,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,37,1788795490.117736780,1542828793.078559412,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,relative_pose_reject,38,1788795490.118106060,1542828793.078559412,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,39,1788795490.219243827,1542828793.179182765,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,relative_pose_reject,40,1788795490.219558736,1542828793.189242289,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,41,1788795490.417919872,1542828793.380406769,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,relative_pose_reject,42,1788795490.418399616,1542828793.380406769,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,43,1788795490.518233417,1542828793.481041262,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,gyro_bias_delta,25,1788795490.586291919,1542828793.551460989,Unknown,True,"[-0.0152826, 0.0109719, -0.0458888]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,alignment_reject,44,1788795490.588571031,1542828793.551460989,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,45,1788795490.619036755,1542828793.581673426,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,gyro_bias_delta,26,1788795490.686556532,1542828793.652112972,Unknown,True,"[-0.00333285, 0.000927076, -0.00228655]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,alignment_reject,46,1788795490.688866735,1542828793.652112972,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,47,1788795490.719285447,1542828793.682245817,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,gyro_bias_delta,27,1788795490.937511027,1542828793.903541101,Unknown,True,"[0.00185305, -0.00100863, 0.000321875]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,alignment_reject,48,1788795490.939974035,1542828793.903541101,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,49,1788795490.941370693,1542828793.903541101,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,gyro_bias_delta,28,1788795491.156473164,1542828794.124885973,Unknown,True,"[0.00064964, -1.47412e-05, 0.0035249]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,alignment_reject,50,1788795491.159054895,1542828794.124885973,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,51,1788795491.161586644,1542828794.124885973,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,gyro_bias_delta,29,1788795491.381166377,1542828794.346230134,Unknown,True,"[-0.00986884, 0.00193488, 0.00165349]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,alignment_reject,52,1788795491.383950393,1542828794.346230134,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,53,1788795491.386454161,1542828794.346230134,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,gyro_bias_delta,30,1788795491.468471993,1542828794.436794740,Unknown,True,"[-0.0258971, 0.0076218, 0.00350389]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,alignment_reject,54,1788795491.471243729,1542828794.436794740,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,55,1788795491.473724347,1542828794.436794740,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,56,1788795491.688045526,1542828794.648203519,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,gyro_bias_delta,31,1788795491.749024103,1542828794.708568399,Unknown,True,"[0.0097529, -0.00216599, -0.00693423]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,alignment_reject,57,1788795491.752138488,1542828794.718629354,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,low_excitation_warning,58,1788795491.754535023,1542828794.718629354,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,gyro_bias_delta,32,1788795491.801646541,1542828794.768935309,Unknown,True,"[0.0104195, -0.00333147, 0.00119447]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,B,3,accepted,59,1788795491.837161672,1542828794.799108434,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/B/repeat3
a02_0_900,L6,1,low_excitation_warning,52,1788795555.182670765,1542828792.786168339,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat1
a02_0_900,L6,1,relative_pose_reject,53,1788795555.183181048,1542828792.786168339,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a02_0_900/L6/repeat1
