sequence,raw_index,stamp_ns,track_id,previous_x,previous_y,B_failure,C_x,C_y,C_fb,C_accepted,S_x,S_y,S_fb,S_accepted,category,C_offline_steps,S_offline_steps,C_termination,S_termination,visual_identity,physical_correctness,S_info_0,S_info_1,S_info_2,S_info_3,C_offline_displacement_px,S_offline_displacement_px
A02,56,1542828794536293120,34,762.3634033203125,599.26171875,border_fail,763.105224609375,600.97998046875,0.03440239421641102,False,763.1764685453381,601.0151643325,0.05056696025065648,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.406362536714596,6.3955536134576505,3.3318988061253094,-0.02570038265627428,,
A02,58,1542828794636330624,329,837.3452758789062,598.7434692382812,border_fail,838.270751953125,600.6363525390625,0.05660937532429665,False,838.189448867358,600.5841876649461,0.07691396380359371,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.332122751670116,6.324995302994566,3.3121459977374297,-0.026543158029415148,,
A02,58,1542828794636330624,438,770.7676391601562,599.8886108398438,border_fail,771.4717407226562,601.8445434570312,0.20535993740745193,False,771.5098850415342,601.7087921576086,0.05963375915871943,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.1112460464424885,6.103442949075202,3.219883193634801,-0.026327958502051614,,
A02,59,1542828794685281504,439,771.0,602.0,ncc_fail,771.6270751953125,603.872802734375,0.0864197464899619,False,771.6670726537704,603.882410287857,0.07262556850460225,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.977428913116455,5.96890115737915,3.1626453399658203,-0.02630619890987873,,
A02,60,1542828794735198688,441,772.0,604.0,ncc_fail,772.6690673828125,605.9541625976562,0.06316150827616357,False,772.6407763361931,605.9498040676117,0.07707207111486097,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.152203559875488,6.143648624420166,3.234302282333374,-0.027108827605843544,,
A02,64,1542828794935640384,271,422.607177734375,598.399658203125,border_fail,422.6221618652344,600.32470703125,0.0328319786929153,False,422.5781717972632,600.3525144867089,0.023149488276501273,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.95201655195649,5.946459584823742,3.187031668826677,-0.027762386677588236,,
A02,64,1542828794935640384,430,735.3508911132812,599.15966796875,border_fail,735.0093383789062,600.9763793945312,0.06065706255652025,False,735.7251847584932,601.0980390696959,0.04076063466230118,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.268631183391761,6.261530027864239,3.3041456312761284,-0.030643800507959895,,
A02,66,1542828795036495968,281,814.3888549804688,598.7723999023438,border_fail,814.8153686523438,600.88330078125,0.19621271574994337,False,814.7242918325484,600.7776783875413,0.06864791739013594,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.481779674049559,6.4702624057012805,3.3716767417724,-0.027762485397021877,,
A02,67,1542828795085280960,70,614.3656005859375,598.6102905273438,border_fail,614.4485473632812,600.6763916015625,0.04412656070499451,False,614.4223028068559,600.6501018854551,0.02816052744611256,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.295549146710314,6.290802766896512,3.293770597738577,-0.029250549333123585,,
A02,67,1542828795085280960,445,722.0,603.0,ncc_fail,721.8776245117188,605.0341186523438,0.16568504405710674,False,722.1936195790768,605.0311512947083,0.03895391546314,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.160849571228027,6.148783206939697,3.2363433837890625,-0.02804994024336338,,
A02,68,1542828795135812064,233,511.43914794921875,597.7986450195312,border_fail,511.2795104980469,600.1671142578125,0.36415806573056503,False,511.33337372173474,599.8681629042794,0.018701872947821246,True,S_only,0,0,not_accepted,border_fail,Unknown,Unknown,-6.204080506518732,6.197253861413332,3.261304531649585,-0.028124836407145012,,0.0
A02,68,1542828795135812064,276,294.3568420410156,598.7330322265625,border_fail,293.8808898925781,600.90380859375,0.08046313516230712,False,293.89301828513095,600.9003580901713,0.03310661655004058,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.121440835116477,6.117482086331979,3.2314544285271607,-0.030855586132311624,,
A02,68,1542828795135812064,447,614.0,601.0,ncc_fail,614.0451049804688,603.0410766601562,0.021050139663214847,False,614.0234627053142,603.0620265007019,0.03428358890698385,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.303542137145996,6.299577236175537,3.2984259128570557,-0.03038543462753296,,
A02,69,1542828795185515296,39,585.2991333007812,599.9202270507812,border_fail,585.36279296875,601.8718872070312,0.04372102936262336,False,585.275408996881,601.9646781319135,0.019991017639993832,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.2527952013778485,6.248655406286687,3.293198838947305,-0.03127055589636704,,
A02,69,1542828795185515296,316,458.63629150390625,599.275634765625,border_fail,458.5380859375,601.4937744140625,0.18934488891587048,False,458.44923998181935,601.3478479644541,0.011685294563251583,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.110621464115475,6.103624648046974,3.2337444510104874,-0.028323516681597938,,
A02,69,1542828795185515296,448,614.0,602.0,ncc_fail,614.0315551757812,604.0475463867188,0.047348216699072104,False,614.0076584354974,604.049488067627,0.0294549678041398,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.251176357269287,6.247586727142334,3.2775964736938477,-0.029881343245506287,,
A02,70,1542828795235758816,196,651.4033813476562,599.0671997070312,border_fail,651.4276123046875,601.1146240234375,0.0059065509093798405,False,651.4249094228012,601.1011226806746,0.02309780605990052,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.988674518395754,5.984059770444718,3.1677256324045775,-0.02759873144088324,,
A02,70,1542828795235758816,451,587.0,602.0,ncc_fail,586.9984741210938,604.1128540039062,0.07550167246254545,False,586.953621558845,604.0447804927826,0.00695513542941352,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.080293655395508,6.075268745422363,3.2169885635375977,-0.029682261869311333,,
A02,70,1542828795235758816,452,614.0,605.0,ncc_fail,613.985595703125,607.0910034179688,0.053064970152190645,False,613.9819305352867,607.0448663234711,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.0575151443481445,6.053978443145752,3.1996243000030518,-0.028870128095149994,,
A02,71,1542828795285241600,357,893.380615234375,599.496826171875,border_fail,893.2549438476562,601.4486694335938,0.3311123868009527,False,893.6228657878141,601.5172623906117,0.09174825131586338,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.746094952810694,5.74514476271267,3.1114703687052554,-0.03377856366258847,,
A02,71,1542828795285241600,454,588.0,603.0,ncc_fail,587.9847412109375,605.297119140625,0.2445467812965296,False,587.9540442675352,605.0917496681213,0.01305915594874926,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.999898910522461,5.989436626434326,3.181964874267578,-0.02814212627708912,,
A02,72,1542828795335503360,219,566.6044921875,599.0152587890625,border_fail,566.4935302734375,601.116455078125,0.04594654240783937,False,566.5049754778246,601.1420089266005,0.010070328026327256,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.175091290222895,6.164205644020626,3.2583796159105702,-0.028507065221516914,,
A02,72,1542828795335503360,349,345.6833190917969,597.60546875,border_fail,345.35430908203125,600.0125732421875,0.18752369134955144,False,345.2557812282378,599.8321399677349,0.008973955905570957,True,S_only,0,0,not_accepted,border_fail,Unknown,Unknown,-6.202753354993661,6.1936876198195705,3.2561605598275776,-0.02794993778721122,,0.0
A02,72,1542828795335503360,457,592.0,605.0,ncc_fail,591.9335327148438,607.2344360351562,0.1401566680638299,False,591.9363036006689,607.1278166770935,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.975180149078369,5.966081142425537,3.1697216033935547,-0.027483195066452026,,
A02,73,1542828795385611072,15,686.8589477539062,599.4741821289062,border_fail,686.788818359375,601.5817260742188,0.09107725651710288,False,686.8680844496872,601.5743816415,0.01911810627921862,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.186792060060419,6.173933397844133,3.25426664299398,-0.026389051770239765,,
A02,73,1542828795385611072,153,789.7254028320312,599.8445434570312,border_fail,789.8837890625,601.9151000976562,0.06567521785130724,False,789.8261285583147,601.9177657337683,0.04103518713708497,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.219942552615521,6.211049365499017,3.264759481328709,-0.028132001405802666,,
A02,73,1542828795385611072,311,730.9674072265625,598.0859985351562,border_fail,731.02880859375,600.1585083007812,0.013273287237348528,False,731.0124562600097,600.1771191594146,0.03026434819483843,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.225064365694614,6.214637179538471,3.276973705299408,-0.02840458548965609,,
A02,73,1542828795385611072,421,620.6220092773438,558.0550537109375,ncc_fail,620.3681030273438,560.119140625,6.103515625e-05,True,620.533976016671,560.1177081285548,0.008101802866275465,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-5.740764724549194,5.719639049013768,3.088313845251246,-0.0290122918064077,6.202169422203654,6.199498965821504
A02,74,1542828795435726720,79,629.0158081054688,598.4817504882812,border_fail,628.9834594726562,601.0093383789062,0.39277147874007035,False,628.9222369697485,600.5773428158003,0.008838932908744102,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.22858745117907,6.220593218963675,3.2678483035171153,-0.02725920678660252,,
A02,74,1542828795435726720,181,315.669921875,597.6687622070312,border_fail,315.2431945800781,600.0257568359375,0.1133191275575759,False,315.13308367410593,599.9297361399379,0.024855147545747865,True,S_only,0,0,not_accepted,border_fail,Unknown,Unknown,-5.964970708965268,5.959154875111722,3.1685037514581893,-0.029226864473099745,,0.0
A02,74,1542828795435726720,462,687.0,602.0,ncc_fail,686.931396484375,604.1428833007812,0.09144936384362505,False,686.9719585850835,604.0907011032104,0.016498267979382843,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.110295295715332,6.098443508148193,3.2253618240356445,-0.02639499306678772,,
A02,75,1542828795485613920,466,687.0,604.0,ncc_fail,686.8191528320312,606.1823120117188,0.16755950219596977,False,686.961447071284,606.1334133148193,0.02343348535674201,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.131548881530762,6.120347499847412,3.2303009033203125,-0.027506470680236816,,
A02,75,1542828795485613920,467,628.0,600.0,border_fail,627.8358764648438,602.3214721679688,0.16741863254712894,False,627.8958721458912,602.1407494544983,0.014888681637894991,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.198125839233398,6.187713146209717,3.257031202316284,-0.02849375270307064,,
A02,75,1542828795485613920,468,758.0,605.0,ncc_fail,757.8981323242188,607.1467895507812,0.09840442162247963,False,758.0175176747143,607.1139688491821,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.095926284790039,6.085848331451416,3.2139978408813477,-0.027567002922296524,,
A02,76,1542828795535322464,204,415.7321472167969,599.6890869140625,border_fail,415.33203125,602.07568359375,0.11338906665654756,False,415.34635987461655,601.9437476304878,0.009788491066910012,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.042984286780214,6.03799308298187,3.205766387950498,-0.029741621221544508,,
A02,76,1542828795535322464,206,848.5918579101562,599.1368408203125,border_fail,848.751708984375,601.2427368164062,0.0849513125174525,False,848.6550502625257,601.2064204801959,0.07064056718242828,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.020433778313837,6.014922282929085,3.1884393600632084,-0.02799767211655567,,
A02,76,1542828795535322464,302,869.408203125,599.4447021484375,border_fail,869.1812133789062,601.5186157226562,0.30814716764256656,False,869.4858661390168,601.5050734357561,0.07358867193305335,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.988276738163677,5.985822106187584,3.1883570970621236,-0.029152683206987717,,
A02,77,1542828795586263200,111,772.6375732421875,598.9808349609375,border_fail,772.5753784179688,601.131591796875,0.12508633731375254,False,772.6680298153456,601.0624051160977,0.032939714103285694,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.092213211591471,6.088507236760691,3.2214775815024623,-0.028892796725142167,,
A02,77,1542828795586263200,314,369.7523193359375,599.9213256835938,ncc_fail,369.216796875,602.5225219726562,0.3137138469852299,False,369.32280118861996,602.2568782488235,0.014025965699829016,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.297650305075301,6.2855720542651135,3.306807776234919,-0.029519505219173625,,
A02,78,1542828795637727520,67,608.5706176757812,598.5231323242188,border_fail,608.2847290039062,600.8723754882812,0.26782550653324105,False,608.4620620287258,600.6306344324619,0.0072379143116773435,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.892078622688283,5.889072353649366,3.143800066783334,-0.030067309194203543,,
A02,78,1542828795637727520,292,668.0759887695312,598.2572021484375,border_fail,668.0743408203125,600.4974365234375,0.12029465691666626,False,668.0215566339592,600.332401732041,0.010154391920091524,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.281362360987938,6.277408218802368,3.3014385206488654,-0.030058043277210983,,
A02,79,1542828795687301120,477,608.0,600.0,border_fail,607.7330322265625,602.2649536132812,0.20500735923885904,False,607.8755529001355,602.1606805324554,0.0037197228296158014,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.867420196533203,5.863831996917725,3.133415937423706,-0.02925223670899868,,
A02,80,1542828795736978176,18,748.6295776367188,599.3410034179688,border_fail,748.6607666015625,601.4353637695312,0.013200113754432538,False,748.6415910617978,601.4132337389965,0.03102769629314837,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.13069565216524,6.1230823264811,3.2279785790590516,-0.029759957009412488,,
A02,80,1542828795736978176,126,712.59375,598.8893432617188,border_fail,712.6409301757812,601.0087280273438,0.01799460913808933,False,712.57065447216,600.9835180345026,0.01651662357671973,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.185511011701237,6.180897182095578,3.2679014461582483,-0.0314469176797445,,
A02,80,1542828795736978176,179,541.26806640625,597.64111328125,border_fail,540.904052734375,599.9176635742188,0.20730731659827342,True,541.0731719068798,599.8801667318739,0.029287750761498855,True,both,0,0,ncc_fail,ncc_fail,Unknown,Unknown,-6.029032557743449,6.0256840204548325,3.202205860785,-0.03046535143072182,0.0,0.0
A02,80,1542828795736978176,278,285.58929443359375,599.8843383789062,ncc_fail,285.00445556640625,602.7390747070312,0.4607969490033877,False,284.9562432937375,602.335312525337,0.04992203484014292,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.659317303072836,5.66070760658147,3.048755071938695,-0.03526242747720636,,
A02,80,1542828795736978176,340,434.6651611328125,599.7123413085938,border_fail,434.3648986816406,601.9892578125,0.039529500345855895,False,434.31761560264613,602.025038626003,0.02503306456083137,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.104778705531441,6.096018217346806,3.2332602536703234,-0.028627410029158112,,
A02,80,1542828795736978176,479,609.0,603.0,ncc_fail,608.73193359375,605.4599609375,0.3292352025845963,False,608.8828529343009,605.1908111572266,0.02246461998617243,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.695877552032471,5.691235542297363,3.0608081817626953,-0.027735110372304916,,
A02,81,1542828795786227840,480,748.0,601.0,ncc_fail,748.0426025390625,603.2142944335938,0.09268573832107786,False,748.0426884330809,603.0462124347687,0.03919388173883642,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.003657341003418,5.995940208435059,3.1807894706726074,-0.027847886085510254,,
A02,81,1542828795786227840,481,609.0,605.0,ncc_fail,608.8050537109375,607.28857421875,0.22397597191718208,False,608.9100475460291,607.1359038352966,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.707771301269531,5.703471660614014,3.0669217109680176,-0.028385110199451447,,
