family,run_dir,feature_id,lineage_observations,seed_observations,first_frame,confirmation_frame,last_frame,post_confirmation_observations,median_nearest_classical_px,median_motion_ratio_to_classical,passes_same_rule,causal_selected,feature_frames,metrics_exported_source_total
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr80_110_export,10000015,10,10,24,28,33,6,79.09045958240952,1.0320402796886667,1,1,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr60_90_export,10000145,10,10,124,128,133,6,76.70158117658008,0.7000571865270977,1,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recenthealth_v1_fr60_90_export,10000145,10,10,124,128,133,6,76.70158117658008,0.7000571865270977,1,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recenthealth_v2_fr60_90_export,10000145,10,10,124,128,133,6,76.70158117658008,0.7000571865270977,1,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr60_90_export,10000089,10,10,124,128,133,6,76.70158117658008,0.7000571865270977,1,0,224,248
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_v1_fr60_90_export,10000089,10,10,124,128,133,6,76.70158117658008,0.7000571865270977,1,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000113,10,10,164,168,173,6,68.23996573820357,0.5471105113723514,1,0,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr60_90_export,10000155,10,10,207,211,216,6,68.08410235480284,0.5367045026664911,1,0,224,279
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr60_90_export,10000064,10,10,207,211,216,6,68.08410235480284,0.5367045026664911,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr60_90_export,10000064,10,10,207,211,216,6,68.08410235480284,0.5367045026664911,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr60_90_export,10000064,10,10,207,211,216,6,68.08410235480284,0.5367045026664911,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr60_90_export,10000064,10,10,207,211,216,6,68.08410235480284,0.5367045026664911,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr60_90_export,10000064,10,10,207,211,216,6,68.08410235480284,0.5367045026664911,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_v1_fr60_90_export,10000121,10,10,147,151,156,6,60.421304822985284,0.49537969869201165,1,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr90_120_export,10000194,10,10,237,241,246,6,59.58364025113127,0.351025000649863,1,1,268,351
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr60_90_export,10000005,10,10,36,40,45,6,51.42525678010253,0.21257858051847753,1,1,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recenthealth_v1_fr60_90_export,10000005,10,10,36,40,45,6,51.42525678010253,0.21257858051847753,1,1,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recenthealth_v2_fr60_90_export,10000005,10,10,36,40,45,6,51.42525678010253,0.21257858051847753,1,1,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr110_140_export,10000051,10,10,92,96,101,6,48.481087656538335,0.12495284735144263,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr110_140_export,10000101,10,10,91,95,100,6,48.012533913701105,0.10629949131667851,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr110_140_export,10000101,10,10,91,95,100,6,48.012533913701105,0.10629949131667851,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr110_140_export,10000101,10,10,91,95,100,6,48.012533913701105,0.10629949131667851,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr110_140_export,10000101,10,10,91,95,100,6,48.012533913701105,0.10629949131667851,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000112,10,10,164,168,173,6,47.53661039641862,0.520050342158393,1,0,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000260,10,10,159,163,168,6,45.581492900218784,0.31596635419546076,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000187,10,10,159,163,168,6,45.581492900218784,0.31596635419546076,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000265,10,10,161,165,170,6,44.20528713193636,0.249298578865627,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000192,10,10,161,165,170,6,44.20528713193636,0.249298578865627,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr70_100_probe,10000168,10,10,143,147,152,6,42.15602626200915,0.5771382057166189,1,0,227,522
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr70_100_export,10000168,10,10,143,147,152,6,42.15602626200915,0.5771382057166189,1,0,227,522
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr70_100_export,10000168,10,10,143,147,152,6,42.15602626200915,0.5771382057166189,1,0,227,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr70_100_export,10000131,10,10,143,147,152,6,42.15602626200915,0.5771382057166189,1,0,227,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr70_100_export,10000161,10,10,143,147,152,6,42.15602626200915,0.5771382057166189,1,0,227,352
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_v1_fr70_100_export,10000161,10,10,143,147,152,6,42.15602626200915,0.5771382057166189,1,0,227,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr70_100_export,10000168,10,10,143,147,152,6,42.15602626200915,0.5771382057166189,1,0,227,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr70_100_export,10000168,10,10,143,147,152,6,42.15602626200915,0.5771382057166189,1,0,227,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr70_100_export,10000134,10,10,143,147,152,6,42.09206035541442,0.5844356653659417,1,0,227,262
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_preserve_budget_probe_v1_fr70_100_export,10000127,10,10,143,147,152,6,42.09206035541442,0.6139514268251968,1,0,227,236
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr100_130_export,10000024,9,9,82,86,90,5,203.28441484406756,0.3987902301329662,1,0,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_budget80_formal_v5_fr100_130_export,10000024,9,9,82,86,90,5,203.28441484406756,0.3987902301329662,1,0,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr100_130_export,10000024,9,9,82,86,90,5,203.28441484406756,0.3987902301329662,1,0,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr100_130_export,10000024,9,9,82,86,90,5,203.28441484406756,0.3987902301329662,1,0,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr100_130_export,10000024,9,9,82,86,90,5,203.28441484406756,0.3987902301329662,1,0,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr110_140_export,10000049,9,9,143,147,151,5,159.3851708359253,0.4280875514205668,1,0,265,160
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr90_120_export,10000063,9,9,160,164,168,5,155.11475179363566,0.4145273196981023,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000048,9,9,38,42,46,5,116.95235781416096,0.7442204734164143,1,0,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_xfeat_budget40_fr85_105_export,10000004,9,9,21,25,29,5,108.68935543067208,0.5114914121881168,1,1,169,40
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_xfeat_budget40_total220_fr85_105_export,10000004,9,9,21,25,29,5,108.68935543067208,0.5086484859650187,1,1,169,40
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr80_110_export,10000069,9,9,120,124,128,5,103.24849802960541,0.8683330189038327,1,0,243,293
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr60_90_export,10000023,9,9,55,59,63,5,93.01575427679018,0.18748045565177407,1,0,224,248
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_v1_fr60_90_export,10000023,9,9,55,59,63,5,93.01575427679018,0.18748045565177407,1,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr80_110_probe,10000115,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,479
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v10_adaptive_budget_fr80_110_export,10000115,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v6_fr80_110_export,10000085,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,239
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr80_110_export,10000115,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,479
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v9_fr80_budget360_fr80_110_export,10000115,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr80_110_export,10000115,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr80_110_export,10000115,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_v1_fr80_110_export,10000115,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr80_110_export,10000100,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr80_110_export,10000115,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr80_110_export,10000115,9,9,120,124,128,5,92.69950695440822,0.8564518290333988,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr110_140_export,10000066,9,9,180,184,188,5,88.2216510110389,0.13759280594012027,1,0,265,160
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000085,9,9,96,100,104,5,84.82769908478234,0.5213112361317005,1,0,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v8_fr25_sparse_fr25_45_export,10000029,9,9,52,56,60,5,84.56056476592525,0.8698832319612189,1,0,192,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_support_balanced_v105_fr25_45_export,10000027,9,9,52,56,60,5,84.56056476592525,0.8682237931058873,1,0,192,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr80_110_export,10000058,9,9,70,74,78,5,83.84134143766454,0.7255409642378,1,0,243,284
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_earlydose50_v1_fr80_110_export,10000006,9,9,25,29,33,5,82.47259276873368,0.9522858186353497,1,1,243,50
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr80_110_export,10000006,9,9,25,29,33,5,82.47259276873368,0.9522858186353497,1,1,243,293
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_parity350_earlydose50_adaptivewarmup_v1_fr80_110_export,10000001,9,9,25,29,33,5,82.47259276873368,0.9067320256637236,1,1,243,50
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_parity350_earlydose50_v1_fr80_110_export,10000001,9,9,25,29,33,5,82.47259276873368,0.9067320256637236,1,1,243,50
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_preserve_budget_probe_v1_fr80_110_export,10000001,9,9,25,29,33,5,82.47259276873368,0.9540576441968669,1,1,243,274
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr80_110_export,10000016,9,9,25,29,33,5,82.47259276873368,0.9514876603463697,1,1,243,284
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr80_110_export,10000008,9,9,25,29,33,5,82.47259276873368,0.9514876603463697,1,1,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr60_90_export,10000134,9,9,174,178,182,5,80.91959792192894,0.9555688322712678,1,0,224,279
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr60_90_export,10000043,9,9,174,178,182,5,80.91959792192894,0.9555688322712678,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr60_90_export,10000043,9,9,174,178,182,5,80.91959792192894,0.9555688322712678,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr60_90_export,10000043,9,9,174,178,182,5,80.91959792192894,0.9555688322712678,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr60_90_export,10000043,9,9,174,178,182,5,80.91959792192894,0.9555688322712678,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr60_90_export,10000043,9,9,174,178,182,5,80.91959792192894,0.9555688322712678,1,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_on_positive_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,70
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_partialseedfix_v1_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,70
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_reasonfix_v1_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,73
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_xfeat_covseed_formal_v2_more_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,70
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_earlydose50_v1_fr80_110_export,10000007,9,9,25,29,33,5,79.52472968161428,0.9359895935679273,1,0,243,50
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr80_110_export,10000007,9,9,25,29,33,5,79.52472968161428,0.9359895935679273,1,0,243,293
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr80_110_probe,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,479
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v10_adaptive_budget_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,479
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v9_fr80_budget360_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr80_110_export,10000017,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,284
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_v1_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_recenthealth_probe_export_v1_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_seedwindow_v1_regression_fr80_110_export,10000018,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_seedwindow_v2_budgetwait_fr80_110_export,10000018,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,65
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_seedwindow_v3_early1_probe_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,73
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_shortseed_v1_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_shortseed_v2_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_budget80_formal_v5_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr80_110_export,10000023,9,9,25,29,33,5,79.52472968161428,0.9352050939587911,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_support_balanced_v105_fr60_90_export,10000051,9,9,125,129,133,5,76.70158117658008,0.6712672679730568,1,0,224,224
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_parity350_earlydose50_adaptivewarmup_v1_fr80_110_export,10000002,9,9,25,29,33,5,76.35638419389763,0.891215351072023,1,0,243,50
